"inches";"weight";"price_euros";"company";"typename";"ram"
15.6000003814697;2.20000004768372;997.900024414062;6;2;2
15.6000003814697;1.86000001430511;419;2;4;1
15.6000003814697;3.21000003814697;2051;3;2;3
17.2999992370605;2.5;699;4;4;1
13.3000001907349;1.19000005722046;1499;5;1;2
15.6000003814697;3.49000000953674;2813.75;3;2;3
15.6000003814697;1.86000001430511;612.609985351562;4;4;1
15.6000003814697;2.20000004768372;545.669982910156;3;4;1
15.6000003814697;2.09999990463257;318;5;4;1
14;1.45000004768372;375;1;4;1
14;1.70000004768372;699;5;4;1
17.2999992370605;3.14000010490417;1907.98999023438;4;6;2
14;1.41999995708466;2590;5;1;2
13.3000001907349;1.5;973;7;4;2
11.6000003814697;1.39999997615814;269;1;3;1
14;1.37999999523163;1749;5;1;3
12.5;1.20000004768372;669;2;1;1
13.3000001907349;1.36000001430511;1877;7;5;3
15.6000003814697;2.09999990463257;689;4;4;1
15.6000003814697;2.55999994277954;819;3;2;2
15.6000003814697;2.20000004768372;399;5;4;1
15.6000003814697;2.20000004768372;429;5;4;2
15.6000003814697;2.09999990463257;621.450012207031;5;4;1
15.6000003814697;1.89999997615814;450;5;4;1
15.6000003814697;2.1800000667572;795;3;4;2
13.3000001907349;1.60000002384186;999;1;1;2
15.6000003814697;2.1800000667572;1855;5;6;3
14;1.79999995231628;1191;5;4;2
15.6000003814697;2.5;1249;5;2;2
14;1.63999998569489;1089;3;4;2
15.6000003814697;1.98000001907349;726;3;4;2
14;1.5;298;2;4;1
15.6000003814697;1.92999994754791;1426.66003417969;3;4;3
14;1.87000000476837;857.070007324219;5;4;2
15.6000003814697;1.89999997615814;1179;3;4;2
15.6000003814697;2.19000005722046;298;5;4;1
17.2999992370605;2.63000011444092;1200;4;4;2
14;1.16999995708466;1686.64001464844;5;5;2
13.3000001907349;1.58000004291534;836.599975585938;4;1;2
14;1.32000005245209;1499;5;5;2
17.2999992370605;4.3600001335144;3659.39990234375;3;2;4
17.2999992370605;2.70000004768372;1348.47998046875;6;2;2
15.6000003814697;1.89999997615814;489.899993896484;5;4;1
15.6000003814697;2.20000004768372;719;3;4;2
13.3000001907349;1.71000003814697;649;3;1;1
15.6000003814697;2.3199999332428;589.52001953125;3;4;2
15.6000003814697;2.09999990463257;489;4;4;1
17.2999992370605;4.19999980926514;1935;1;2;3
15.6000003814697;2.40000009536743;559;1;4;1
13.3000001907349;1.44000005722046;960;5;4;2
15.6000003814697;1.85000002384186;779;5;4;1
15.6000003814697;2.59999990463257;2419;4;6;3
13.3000001907349;1.54999995231628;659;3;1;2
15.6000003814697;1.79999995231628;2094.47998046875;6;2;3
15.6000003814697;2.40000009536743;410.799987792969;1;4;1
15.6000003814697;2;1207;3;4;2
15.6000003814697;2;665;3;4;2
14;1.25;1535;7;4;2
14;1.70000004768372;999;5;1;2
15.6000003814697;2.5;3299;5;6;3
15.6000003814697;1.86000001430511;539;4;4;2
14;1.60000002384186;1126.7099609375;3;4;2
17.2999992370605;3;4389;4;6;3
11.6000003814697;1.39999997615814;475;5;3;1
15.6000003814697;1.8400000333786;1900;4;4;2
15.6000003814697;2.45000004768372;579;2;4;1
14;1.70000004768372;1096;5;5;1
15.6000003814697;2.36999988555908;849.900024414062;2;4;1
13.3000001907349;1.29999995231628;1199;5;1;2
15.6000003814697;2.20000004768372;1099;4;4;2
15.6000003814697;2.58999991416931;1561;4;6;2
15.6000003814697;4.42000007629395;2868.98999023438;3;2;3
15.6000003814697;2.09999990463257;599;1;4;1
15.6000003814697;2.5;1048;5;2;2
12.5;1.17999994754791;1859;3;5;3
13.3000001907349;1.20000004768372;1129;2;5;2
13.3000001907349;1.64999997615814;849;3;4;1
13.3000001907349;1.60000002384186;655;1;4;1
17.2999992370605;2.79999995231628;470.339996337891;2;4;1
15.6000003814697;2.72000002861023;1099;3;2;3
15.6000003814697;2.09999990463257;298;1;4;1
15.6000003814697;2.29999995231628;1181.27001953125;3;4;3
14;1.75;1020;7;4;1
15.6000003814697;2.61999988555908;1099;3;2;2
12.5;1.25999999046326;1244;4;5;1
15.6000003814697;2.5;2370;5;4;3
14;1.79999995231628;636;1;4;1
15.6000003814697;2;581.900024414062;2;4;2
17.2999992370605;4.42000007629395;3588.80004882812;3;2;4
17.2999992370605;4.30000019073486;2350;2;2;3
14;1.47000002861023;1764;7;5;3
15.6000003814697;2.20000004768372;329;5;4;2
14;1.70000004768372;2299;5;5;3
14;1.60000002384186;1891;6;2;3
15.6000003814697;2.20000004768372;1089;6;2;2
15.6000003814697;2.40000009536743;999;5;2;1
17.2999992370605;4.19999980926514;2299;1;2;3
15.6000003814697;2.61999988555908;985;3;2;2
15.6000003814697;2.24000000953674;1339;2;2;2
13.3000001907349;1.37000000476837;1970;5;1;2
15.6000003814697;2.07999992370605;959;5;1;2
14;1.41999995708466;2330;5;1;2
14;1.62999999523163;299;2;4;1
15.6000003814697;1.95000004768372;810;3;4;2
13.8999996185303;1.37999999523163;1349;5;1;2
15.6000003814697;2;739;3;4;2
15.6000003814697;3.14000010490417;2064.89990234375;4;6;2
15.6000003814697;2.36999988555908;1099;2;4;2
13.3000001907349;1.28999996185303;1499;3;5;2
15.6000003814697;2.05999994277954;1749;3;4;2
11.6000003814697;1.62999999523163;744;3;3;1
12.5;1.25999999046326;1389;4;3;2
15.6000003814697;2.09999990463257;780;7;4;1
15.6000003814697;2.03999996185303;629;4;4;2
15.6000003814697;2.61999988555908;1679;3;2;3
15.6000003814697;2.40000009536743;609;5;4;1
17.2999992370605;2.90000009536743;2415;6;2;3
15.6000003814697;1.98000001907349;961;3;4;2
15.6000003814697;2.1800000667572;789.809997558594;3;4;2
14;1.32000005245209;1859;5;5;2
11.6000003814697;1.23000001907349;385;4;3;1
17.2999992370605;4.3600001335144;2505.02001953125;3;2;3
14;1.75999999046326;755;3;4;1
15.6000003814697;2.09999990463257;489.899993896484;5;4;1
14;1.25;1090;7;5;1
14;1.12999999523163;2499;5;5;2
15.6000003814697;2.40000009536743;1199;6;2;2
14;1.12999999523163;1875;5;5;2
14;1.75;499;7;4;1
13.3000001907349;1.10000002384186;1358;2;1;2
14;1.75999999046326;585;3;4;1
11.6000003814697;1.35000002384186;355;1;3;1
14;1.5;619;1;4;2
14;1.10000002384186;2099;5;5;3
15.6000003814697;2.09999990463257;519;2;4;1
14;1.70000004768372;1186;5;4;2
14;1.32000005245209;1650;5;4;2
15.6000003814697;3.21000003814697;2774.6298828125;3;2;3
17.2999992370605;2.90000009536743;2419;2;2;3
15.6000003814697;2;669;7;4;1
14;1.5;325;5;4;1
15.6000003814697;2.29999995231628;590;2;4;2
17.2999992370605;2.73000001907349;1799;2;2;3
17.2999992370605;4.42000007629395;3072.88989257812;3;2;4
17.2999992370605;2.63000011444092;910;4;4;2
15.6000003814697;2.1800000667572;713.989990234375;3;4;2
14;1.53999996185303;1870;4;5;2
15.6000003814697;2.1800000667572;739;3;4;1
11.6000003814697;1.39999997615814;615;4;1;1
13.3000001907349;1.45000004768372;1026;2;5;2
13.3000001907349;1.27999997138977;2277;4;1;2
14;1.53999996185303;1468;4;5;2
15.6000003814697;1.86000001430511;299;4;4;1
15.6000003814697;2.09999990463257;1899;2;2;3
17.2999992370605;2.82999992370605;865;3;4;2
14;1.96000003814697;1903;5;5;2
15.6000003814697;2.29999995231628;787;2;4;2
15.6000003814697;1.89999997615814;945;3;4;2
15.6000003814697;2;449;2;4;1
13.3000001907349;1.27999997138977;2559;4;1;2
13.3000001907349;1.62000000476837;649;3;4;2
15.6000003814697;2.20000004768372;469;5;4;1
15.6000003814697;2.29999995231628;850.659973144531;5;4;2
15.6000003814697;1.8400000333786;1349;4;4;2
13.3000001907349;1.04999995231628;1285;7;4;1
15.6000003814697;2.5;1017;5;2;2
13.3000001907349;1.28999996185303;2240;3;5;3
15.6000003814697;2.0699999332428;910;4;4;1
13.3000001907349;1.20000004768372;1095;7;5;2
13.3000001907349;1.37000000476837;1950;5;1;2
14;1.55999994277954;902;1;4;2
15.6000003814697;2.23000001907349;1778;3;6;2
15.6000003814697;2.38000011444092;1055;5;4;1
15.6000003814697;2.20000004768372;479;5;4;1
15.6000003814697;2;1388;7;4;2
13.3000001907349;1.44000005722046;735;5;4;1
12.5;1.60000002384186;1690;3;5;2
15.6000003814697;2;398.989990234375;2;4;1
15.6000003814697;2.1800000667572;912.5;3;4;1
15.6000003814697;2.03999996185303;839;4;4;1
13.3000001907349;1.27999997138977;1700;4;1;1
15.6000003814697;2.29999995231628;684.799987792969;4;1;1
14.1000003814697;1.64999997615814;348;2;4;1
15.6000003814697;2.20000004768372;669;5;4;2
15.6000003814697;2.20000004768372;369;3;4;1
13.3000001907349;1.27999997138977;1799;4;1;1
15.6000003814697;2.1800000667572;455.700012207031;3;4;1
11.6000003814697;1.25;297;1;3;1
17.2999992370605;2.79999995231628;379;5;4;1
14;1.95000004768372;1265;4;4;1
13.3000001907349;1.41999995708466;1399;4;1;3
14;1.32000005245209;1799;5;5;2
17.2999992370605;2.4300000667572;2649;6;2;3
13.3000001907349;1.04999995231628;1475;7;4;2
15.6000003814697;2.61999988555908;929;3;2;2
15.6000003814697;2.03999996185303;900;4;4;2
15.6000003814697;2.1800000667572;614;3;4;1
15.6000003814697;1.89999997615814;935;3;4;2
13.3000001907349;1.24000000953674;2013.09997558594;3;1;2
17.2999992370605;3.57999992370605;1279;2;2;4
13.3000001907349;1.22000002861023;1649;3;1;3
14;1.12999999523163;2049;5;5;2
15.6000003814697;1.95000004768372;1962.98999023438;5;4;2
12.5;1.25999999046326;1483;4;3;2
15.6000003814697;2.20000004768372;359;1;4;1
15.6000003814697;2.59999990463257;789;5;4;2
14;1.60000002384186;1205;3;4;2
12.5;1.0900000333786;3100;4;5;2
15.6000003814697;2.03999996185303;1018.98999023438;4;4;2
15.6000003814697;2.40000009536743;499;1;4;1
13.3000001907349;1.44000005722046;881;5;4;1
13.3000001907349;1.49000000953674;960;4;4;2
17.2999992370605;2.70000004768372;1599;6;2;3
15.6000003814697;2.59999990463257;1349;3;2;3
15.6000003814697;2.20000004768372;1119.91003417969;6;2;2
15.6000003814697;2.1800000667572;684.989990234375;3;4;1
15.6000003814697;1.8400000333786;1296.98999023438;4;5;2
13.3000001907349;1.38999998569489;1149;4;5;2
15.6000003814697;2.40000009536743;1975;7;4;3
13.3000001907349;1.37000000476837;1825;5;1;2
15.6000003814697;1.95000004768372;729.900024414062;3;4;1
12.5;1.36000001430511;1650;5;5;2
15.6000003814697;2.30999994277954;1165;4;4;2
15.6000003814697;2.1800000667572;708.059997558594;3;4;1
14;1.95000004768372;1149;4;4;1
15.6000003814697;2.20000004768372;309;5;4;1
12.5;1.25999999046326;1579;4;5;1
15.6000003814697;1.86000001430511;288.899993896484;4;4;1
13.3000001907349;1.29999995231628;1799;5;1;3
14;1.47000002861023;1105;7;4;1
12.5;1.25999999046326;1669;4;3;2
15.6000003814697;2.1800000667572;558.599975585938;3;4;1
15.6000003814697;2.20000004768372;1199;6;2;2
14;1.36000001430511;1639;3;5;2
17.2999992370605;4.3600001335144;2758;3;2;3
17.2999992370605;2.75;1399;4;2;2
17.2999992370605;2.79999995231628;530;2;4;1
15.6000003814697;2.23000001907349;619;1;4;1
15.6000003814697;2.20000004768372;1119;7;4;2
11.3000001907349;1.10000002384186;1299;5;1;2
15.6000003814697;2.5;999;5;2;3
12.5;1.36000001430511;1472.19995117188;3;5;2
15.6000003814697;2.20000004768372;685;5;4;2
17.2999992370605;2.35999989509583;659;3;4;1
14;1.67999994754791;349;1;4;1
15.6000003814697;2;2249;4;6;2
14;1.36000001430511;1775;3;5;2
13.3000001907349;1.20000004768372;1460;7;4;2
12.5;1.20000004768372;1159;2;1;2
14;1.70000004768372;1488.98999023438;5;5;2
17.2999992370605;4.3600001335144;3154;3;2;3
13.3000001907349;1.24000000953674;1899;3;1;2
11.6000003814697;1.45000004768372;775;4;1;1
13.3000001907349;1.29999995231628;1268;3;5;2
11.6000003814697;1.25;389;1;1;1
13.3000001907349;1.20000004768372;1535;7;4;2
12.5;1.36000001430511;1760;5;5;2
12.5;1.10000002384186;1790;7;5;2
15.6000003814697;2.03999996185303;846.5;4;4;2
15.6000003814697;2.25;465.619995117188;3;4;1
15.6000003814697;1.89999997615814;825;3;4;1
15.6000003814697;2.03999996185303;685;4;4;1
17.2999992370605;4.42000007629395;3149;3;2;4
13.3000001907349;1.22000002861023;1899;3;1;3
14;1.5;1962.97998046875;3;5;2
17.2999992370605;4.42000007629395;2800;3;2;4
14;1.95000004768372;1180;7;4;2
17.2999992370605;2.73000001907349;2049.89990234375;2;2;3
15.6000003814697;2.03999996185303;979;4;4;2
14;1.70000004768372;1002;5;4;1
15.6000003814697;2.29999995231628;1799;2;1;3
17.2999992370605;2.99000000953674;1749;2;2;3
13.3000001907349;1.20000004768372;1195;7;4;1
14;1.75;915;7;4;1
15.6000003814697;2.25;599;3;4;1
15.6000003814697;2.03999996185303;806;4;4;2
15.6000003814697;2.5;1189;5;2;2
15.6000003814697;2.35999989509583;749;3;4;2
14;1.60000002384186;1119;3;4;2
12.5;0.970000028610229;1908;4;3;2
15.6000003814697;2.09999990463257;499;4;4;1
15.6000003814697;1.89999997615814;270.619995117188;5;4;1
15.6000003814697;2.29999995231628;1349;5;4;2
13.3000001907349;1.67999994754791;889;3;1;2
13.3000001907349;1.39999997615814;1150;2;4;2
13.3000001907349;1.11000001430511;1349;4;5;2
15.6000003814697;2.40000009536743;380;1;4;1
15.6000003814697;2.5;1799;2;2;3
14;1.48000001907349;2089;4;5;2
15.6000003814697;2.70000004768372;1260;1;2;2
13.3000001907349;1.3400000333786;1189;4;4;2
15.6000003814697;2.1800000667572;547;3;4;1
14;1.63999998569489;779;4;4;1
13.3000001907349;1.20000004768372;1195;7;4;1
14;1.48000001907349;1099.98999023438;4;4;1
14;1.95000004768372;1205;4;4;1
14;1.42999994754791;1449;4;5;2
14;1.63999998569489;1049.26000976562;4;4;2
14;1.63999998569489;684;4;4;1
15.6000003814697;2.65000009536743;949;3;2;2
12.5;1.25999999046326;1539;4;5;1
14;1.48000001907349;1590;4;4;1
14;1.53999996185303;1887.2099609375;4;5;2
13.3000001907349;1.49000000953674;800;4;4;1
13.3000001907349;1.5;1210;7;4;2
15.6000003814697;2.03999996185303;769.989990234375;4;4;1
17.2999992370605;2.40000009536743;2968;5;4;3
14;1.47000002861023;1490;7;4;2
14;1.42999994754791;2229;4;4;2
15.6000003814697;2.07999992370605;795.989990234375;3;1;1
13.3000001907349;1.20000004768372;1590;7;5;2
13.3000001907349;1.11000001430511;1149;4;4;2
14;1.63999998569489;1185.43005371094;4;4;2
15.6000003814697;2.08999991416931;1046.43994140625;3;4;2
12.5;1.25999999046326;1559;4;5;1
14;2.30999994277954;1189;4;4;1
14;1.95000004768372;1060;4;4;1
13.3000001907349;1.28999996185303;1624;3;5;2
17.2999992370605;2.63000011444092;1080;4;4;2
14;1.63999998569489;973;4;4;1
17.2999992370605;2.70000004768372;1191.80004882812;6;2;2
14;1.95000004768372;1195;4;4;2
15.6000003814697;1.8400000333786;1228.98999023438;4;4;2
12.5;1.25999999046326;1349;4;5;2
15.6000003814697;2.03999996185303;742;4;4;1
14;1.47000002861023;1725;7;5;2
15.6000003814697;2.08999991416931;1062.94995117188;3;4;2
14;1.63999998569489;1010.51000976562;4;4;2
15.6000003814697;1.79999995231628;847;5;1;1
15.6000003814697;2.40000009536743;1425;7;4;3
15.6000003814697;2.29999995231628;1049.59997558594;5;4;2
14;1.53999996185303;1000;4;4;1
15.6000003814697;1.8400000333786;2103.34008789062;4;4;2
14;1.42999994754791;1469;4;4;2
17.2999992370605;3.77999997138977;1545.64001464844;6;2;3
17.2999992370605;4.59999990463257;2289.98999023438;5;2;3
11.6000003814697;1.20000004768372;287.899993896484;2;3;1
14;1.10000002384186;2620;5;4;3
15.6000003814697;1.9099999666214;979;4;4;2
15.6000003814697;2.29999995231628;1094;3;1;2
15.6000003814697;2.03999996185303;979;4;4;1
13.3000001907349;1.20000004768372;2254;3;5;3
15.6000003814697;2.30999994277954;705.150024414062;4;4;1
15.6000003814697;1.96000003814697;499;4;4;1
15.6000003814697;2.40000009536743;449;1;4;2
15.6000003814697;2.94000005722046;1819;6;2;3
15.6000003814697;2.03999996185303;1070;4;4;2
17.2999992370605;4;998;2;2;3
15.6000003814697;2.25;559;3;4;1
15.6000003814697;2.3199999332428;989.989990234375;3;4;3
15.6000003814697;1.79999995231628;1929;6;2;3
13.3000001907349;1.28999996185303;1458;3;5;2
13.3000001907349;1.62000000476837;798.010009765625;3;1;2
15.6000003814697;3.21000003814697;1329;3;2;3
15.6000003814697;2.05999994277954;481.980010986328;3;4;1
15.6000003814697;2.30999994277954;1199;4;4;1
12.5;1.25999999046326;1199;4;5;2
13.3000001907349;1.49000000953674;1090;4;4;2
12.5;1.29999995231628;1713.48999023438;5;5;2
17.2999992370605;3;659;5;4;2
15.6000003814697;2.29999995231628;977;5;4;1
17.2999992370605;3.77999997138977;2499;6;2;3
15.6000003814697;2.09999990463257;540;5;4;1
15.6000003814697;2.30999994277954;940;4;4;1
12.5;0.990000009536743;1399;5;5;2
17.2999992370605;4.59999990463257;3240;5;2;4
10.1000003814697;0.689999997615814;646.27001953125;5;1;1
13.3000001907349;1.29999995231628;2049;4;5;3
15.6000003814697;2.1800000667572;750;3;4;2
14;1.53999996185303;1030.98999023438;4;4;1
15.6000003814697;1.89999997615814;1495;4;6;2
14;1.70000004768372;1199;5;4;2
13.3000001907349;1.28999996185303;615;4;4;1
15.6000003814697;2.40000009536743;387;1;4;1
15.6000003814697;2.20000004768372;393.489990234375;3;4;1
15.6000003814697;1.86000001430511;345.989990234375;4;4;1
17.2999992370605;2.70000004768372;1599;2;2;2
13.3000001907349;1.39999997615814;818.349975585938;3;5;1
12.5;2.40000009536743;1599;4;3;1
15.6000003814697;2.40000009536743;799;1;4;2
15.6000003814697;2.35999989509583;638.799987792969;3;4;2
17.2999992370605;2.59999990463257;1599;6;2;2
15.6000003814697;1.96000003814697;500;4;4;1
17.2999992370605;4.30000019073486;2299;2;2;3
12.5;1.5;1135.15002441406;3;5;1
12.5;1.5;1166.96997070312;3;5;1
15.6000003814697;2.20000004768372;209;1;4;1
17.2999992370605;3;2899;4;6;2
15.6000003814697;2.40000009536743;1199;5;2;3
12.5;1.5;1413.09997558594;3;5;2
17.2999992370605;2.90000009536743;1511.18994140625;6;2;2
15.6000003814697;2.09999990463257;867;5;1;1
15.6000003814697;2.09999990463257;398;4;4;1
15.6000003814697;2.58999991416931;1339;2;2;3
13.3000001907349;1.1599999666214;1699;4;4;2
15.6000003814697;2.24000000953674;769.150024414062;3;4;1
15.6000003814697;2.09999990463257;429;5;4;1
13.3000001907349;1.1599999666214;1969;4;5;2
10.1000003814697;0.689999997615814;549;5;1;1
13.3000001907349;1.23000001907349;1379;3;5;2
17.2999992370605;4.59999990463257;2749.98999023438;5;2;3
13.3000001907349;1.04999995231628;2226;7;5;3
17.2999992370605;3.51999998092651;1312.48999023438;2;2;2
13.3000001907349;1.1599999666214;1690;4;4;2
14;1.42999994754791;1513;4;4;2
15.6000003814697;2.08999991416931;523.630004882812;3;4;1
15.6000003814697;2;435;2;4;1
14;1.79999995231628;1669;5;1;2
10.1000003814697;0.689999997615814;479;5;1;1
12.5;1.25999999046326;1895;4;5;2
15.6000003814697;2.40000009536743;989;5;2;2
17.2999992370605;3.34999990463257;1129;4;2;2
15.6000003814697;2.03999996185303;629;4;4;2
14;1.79999995231628;2050.3798828125;5;1;2
14;1.5;278;2;4;1
15.6000003814697;1.8400000333786;752;4;5;2
15.6000003814697;2.23000001907349;616;1;4;1
15.6000003814697;2.5;1099;5;4;3
17.2999992370605;3;3949.39990234375;4;6;2
15.6000003814697;2.5;784;3;4;2
17.2999992370605;3.77999997138977;2399;6;2;3
15.6000003814697;1.87999999523163;2171.71997070312;4;5;2
14;2.79999995231628;2440;5;1;3
15.6000003814697;2.40000009536743;1142.80004882812;6;2;2
13.3000001907349;1.48000001907349;1629;4;1;2
15.6000003814697;2.58999991416931;2229;4;6;2
13.3000001907349;1.48000001907349;1799;4;1;2
15.6000003814697;2;1899;4;6;2
12.5;1.25999999046326;2296.94995117188;4;5;2
15.6000003814697;2.1800000667572;1009.90002441406;3;4;2
15.6000003814697;1.87999999523163;1579;4;4;2
14;1.26999998092651;2339;5;1;2
15.6000003814697;1.89999997615814;339;5;4;1
15.6000003814697;1.86000001430511;297;4;4;1
15.6000003814697;2.3199999332428;599;5;4;2
15.6000003814697;2.61999988555908;1199;3;2;2
15.6000003814697;2.03999996185303;2250.67993164062;3;4;2
15.6000003814697;1.9099999666214;478.890014648438;4;4;1
17.2999992370605;2.70000004768372;1492.80004882812;6;2;3
15.6000003814697;2.5;788.489990234375;5;4;2
13.3000001907349;1.48000001907349;2041;4;1;2
14;1.70000004768372;1499;5;5;2
14;1.70000004768372;1769;6;2;3
15.6000003814697;2.61999988555908;899;4;2;2
15.6000003814697;2.20000004768372;459;5;4;2
15.6000003814697;2.09999990463257;476.989990234375;4;4;1
15.6000003814697;2.61999988555908;1498;3;2;2
15.6000003814697;1.95000004768372;1390;5;4;2
15.6000003814697;2.20000004768372;468;5;4;1
15.6000003814697;2.20000004768372;839;6;2;2
15.6000003814697;1.96000003814697;679;4;4;2
15.6000003814697;2.09999990463257;1159;4;4;3
15.6000003814697;2.20000004768372;369;2;4;1
15.6000003814697;2.09999990463257;398;5;4;1
15.6000003814697;2.20000004768372;709;5;4;2
14;2;769;2;4;1
15.6000003814697;2.3199999332428;825;5;4;1
15.6000003814697;3.30999994277954;1305;5;2;3
15.6000003814697;1.9099999666214;2153.3701171875;6;2;3
15.6000003814697;2.0699999332428;650;4;4;1
14;1.36000001430511;1637;5;1;2
15.6000003814697;1.98000001907349;895.010009765625;3;4;2
15.6000003814697;2.09999990463257;333;1;4;1
15.6000003814697;2.58999991416931;909;2;2;2
15.6000003814697;2.08999991416931;1179;3;1;3
15.6000003814697;2.23000001907349;691;1;4;1
13.3000001907349;1.23000001907349;1099;3;5;2
17.2999992370605;4.19999980926514;2599;1;2;3
15.6000003814697;2.40000009536743;819;5;2;2
15.6000003814697;1.86000001430511;485;4;4;1
13.3000001907349;1.60000002384186;1199;3;1;2
15.6000003814697;1.89999997615814;368;5;4;1
17.2999992370605;4.30000019073486;2150;2;2;3
15.6000003814697;2.09999990463257;272;1;4;1
17.2999992370605;2.4300000667572;2048.89990234375;6;2;3
15.6000003814697;2.29999995231628;499;3;4;1
15.6000003814697;2.20000004768372;629;5;4;2
15.6000003814697;2;1285;3;1;3
13.3000001907349;1.20000004768372;2680;3;5;3
15.6000003814697;2.20000004768372;1169;2;2;2
15.6000003814697;2.35999989509583;889;3;4;2
15.6000003814697;1.9099999666214;579;4;4;2
15.6000003814697;2.20000004768372;299;5;4;1
17.2999992370605;3.29999995231628;629;1;4;2
15.6000003814697;2.20000004768372;2449;2;2;3
15.6000003814697;2.20000004768372;1749;2;4;3
17.2999992370605;2.4300000667572;1948.98999023438;6;2;3
15.6000003814697;2.19000005722046;999;3;1;2
17.2999992370605;2.90000009536743;1949;2;2;3
17.2999992370605;3.29999995231628;598;1;4;1
17.2999992370605;2.79999995231628;539;5;4;2
15.6000003814697;2.59999990463257;1272;5;2;2
14;1.20000004768372;1149;1;1;2
15.6000003814697;2.29999995231628;1529;5;4;2
15.6000003814697;2.20000004768372;1476.10998535156;6;2;2
12.5;1.25999999046326;1713.36999511719;3;5;2
15;2.07999992370605;509;3;1;1
15.6000003814697;2.65000009536743;309;2;4;1
13.3000001907349;1.28999996185303;1477;3;5;2
15.6000003814697;2.1800000667572;521.859985351562;3;4;1
15.6000003814697;2.59999990463257;1029;5;2;3
15.6000003814697;2.20000004768372;1149;6;2;2
12.5;1.29999995231628;1650;5;3;3
15.6000003814697;2.29999995231628;469.010009765625;3;4;2
17.2999992370605;2.70000004768372;1598;6;2;3
15.6000003814697;2.09999990463257;478;4;4;1
14;1.53999996185303;2198.18994140625;4;5;2
15.6000003814697;2.24000000953674;737;3;4;1
15.6000003814697;2.29999995231628;1169;6;2;2
13.3000001907349;1.39999997615814;1499;5;4;3
13.3000001907349;1.45000004768372;1280;2;5;2
15.6000003814697;2.40000009536743;361.799987792969;1;4;1
17.2999992370605;2.76999998092651;1799;3;1;3
14;1.53999996185303;1099.98999023438;4;4;1
15.6000003814697;2.5;1600;2;2;3
14;1.60000002384186;875;3;4;1
15.6000003814697;2.33999991416931;2325;2;2;3
15.6000003814697;2.29999995231628;573;5;4;2
13.3000001907349;1.24000000953674;1813;3;1;2
15.6000003814697;2.20000004768372;324;3;4;1
15.6000003814697;1.86000001430511;399;4;4;1
14;1.89999997615814;1072;5;4;2
15.6000003814697;2.20000004768372;443.989990234375;3;4;1
15.6000003814697;2;339;2;4;1
17.2999992370605;4;1900;2;2;3
15.6000003814697;2.28999996185303;490;3;4;1
15.6000003814697;2.3199999332428;895;5;4;2
15.6000003814697;2.40000009536743;1229;6;2;2
14;1.79999995231628;833.010009765625;5;1;1
13.3000001907349;1.20000004768372;729;2;5;2
15.6000003814697;2.40000009536743;289;1;4;1
15.6000003814697;2.59999990463257;899;5;4;2
15.6000003814697;2.29999995231628;805.989990234375;3;4;2
15.6000003814697;2.20000004768372;720.320007324219;2;4;1
14;1.79999995231628;638;5;1;1
13.3000001907349;1.29999995231628;1499;5;1;3
15.6000003814697;2.20000004768372;369;2;4;1
13.3000001907349;1.20000004768372;729;2;5;2
15.6000003814697;2.40000009536743;289;1;4;1
15.6000003814697;2.59999990463257;899;5;4;2
15.6000003814697;2.29999995231628;805.989990234375;3;4;2
15.6000003814697;2.20000004768372;720.320007324219;2;4;1
14;1.79999995231628;638;5;1;1
13.3000001907349;1.29999995231628;1499;5;1;3
15.6000003814697;2.20000004768372;369;2;4;1
13.3000001907349;1.20000004768372;729;2;5;2
15.6000003814697;2.40000009536743;289;1;4;1
15.6000003814697;2.59999990463257;899;5;4;2
15.6000003814697;2.29999995231628;805.989990234375;3;4;2
15.6000003814697;2.20000004768372;720.320007324219;2;4;1
14;1.79999995231628;638;5;1;1
13.3000001907349;1.29999995231628;1499;5;1;3
15.6000003814697;2.20000004768372;369;2;4;1
